SSB0 h M_m M_f projSSB projLegalB projSublegalB projDep legalHR.T sublegalHR.T spawnB1 spawnB2 spawnB3 spawnB4 spawnB5 spawnB6 spawnB7 spawnB8 spawnB9 spawnB10 spawnB11 spawnB12 spawnB13 spawnB14 spawnB15 spawnB16 spawnB17 spawnB18 spawnB19 spawnB20 spawnB21 spawnB22 spawnB23 spawnB24 spawnB25 spawnB26 spawnB27 spawnB28 spawnB29 spawnB30 spawnB31 spawnB32 spawnB33 spawnB34 spawnB35 spawnB36 spawnB37 spawnB38 spawnB39 spawnB40 spawnB41 spawnB42 spawnB43 spawnB44 spawnB45 spawnB46 spawnB47 spawnB48 spawnB49 spawnB50 spawnB51 spawnB52 spawnB53 recDev10 recDev11 recDev12 recDev13 recDev14 recDev15 recDev16 recDev17 recDev18 recDev19 recDev20 recDev21 recDev22 recDev23 recDev24 recDev25 recDev26 recDev27 recDev28 recDev29 recDev30 recDev31 recDev32 recDev33 recDev34 recDev35 recDev36 recDev37 recDev38 recDev39 recDev40 recDev41 recDev42 recDev43 recDev44 recDev45 recDev46 recDev47 recDev48 recDev49 recDev50 recDev51 recDev52 tauIndex1 tauIndex2 tauIndex3 tauAges_m1 tauAges_m2 tauAges_m3 tauAges_f1 tauAges_f2 tauAges_f3 tauReleases1 tauReleases2 tauReleases3 tauReleases4 tauReleases5 qg1 qg2 qg3 Bmsy Fmsy Umsy legUmsy Dmsy MSY
56.1553 0.490981 0.0409155 0.0785576 0 0 0 0 0.0801159 0.0457036 56.1553 55.9633 55.6349 55.0866 54.1661 52.6481 51.0839 50.1693 48.4897 47.4574 46.1884 44.1306 42.2968 41.0803 40.3648 39.5605 39.049 38.8525 38.6712 38.4003 38.1754 37.8081 37.135 36.2401 34.9547 33.5343 32.1275 30.5866 29.0243 27.3912 25.7937 24.3979 23.2267 21.9119 20.4952 19.2427 18.4066 17.8077 17.5266 17.576 17.429 16.5862 15.4756 14.5108 13.5102 12.6577 11.8926 11.2731 10.7395 10.4171 10.2652 9.93582 0 -0.971071 0.408455 0.00695826 0.750613 -1.60218 1.01516 -0.524229 -0.164523 0.631478 -0.203027 -0.50927 -1.76911 0.540463 -1.01199 -0.0282508 -2.03641 -1.0361 0.323615 -0.963042 -1.25865 -1.55739 -0.0211407 -0.490797 -0.477233 -0.725252 -1.96585 1.25782 0.523616 -1.12707 -1.97645 -0.94188 -1.65063 -2.21749 -1.18544 -0.746601 0.37609 -0.721261 -0.397804 -0.846768 0.510335 -0.016544 0.181737 0.0924916 0.160319 0.531994 0.170588 0.517937 0.586457 0.466451 0.58132 0.651282 0.465699 0.422557 0.828922 0.619731 0 0 0.406069 0.22763 0.582752 23.8463902542853 0.0270999286252283 0.0368531388426294 0.0360234948783144 0.424650749871967 2.47043567310383
56.6073 0.500752 0.0408896 0.0779536 0 0 0 0 0.0760239 0.0369697 56.6073 56.4113 56.0775 55.5315 54.6015 53.0687 51.4655 50.5339 48.8532 47.8346 46.5964 44.5937 42.7583 41.588 40.9006 40.1317 39.6064 39.4108 39.1966 38.8881 38.6226 38.1579 37.3927 36.3846 34.9884 33.4978 32.0519 30.5163 28.9734 27.371 25.785 24.4105 23.2376 21.9126 20.4603 19.1829 18.3373 17.7549 17.5204 17.639 17.5552 16.7689 15.7255 14.8245 13.8416 13.0117 12.2787 11.6818 11.1832 10.8853 10.9839 10.9782 0 -0.51661 0.5212 -0.059849 0.480785 -0.612677 0.959154 -0.148818 -0.310469 0.627655 -0.872418 -0.320237 -1.15945 0.420437 -0.97202 -0.10213 -1.28619 -0.756351 0.152977 -0.490231 -1.65694 -1.36646 -0.149673 -0.499548 -0.614078 -0.780672 -1.95664 1.33717 0.516512 -0.944863 -2.26854 -1.20036 -1.26431 -1.91048 -1.4242 -0.526549 0.173067 -0.0781273 -0.511855 -1.51915 0.599384 -0.258555 1.75041 -2.65969 0.157343 0.521171 0.161698 0.520277 0.587668 0.462025 0.58485 0.650119 0.466616 0.417639 0.822084 0.635896 0 0 0.388707 0.227546 0.57144 23.8608150573611 0.0260613520014828 0.0377401949728533 0.0368812388508096 0.421514805640987 2.5139034645937
55.5313 0.507193 0.0408615 0.0792231 0 0 0 0 0.0767618 0.0368507 55.5313 55.3372 55.011 54.4689 53.551 52.0436 50.4681 49.5541 47.9043 46.9051 45.6938 43.7502 41.9839 40.8494 40.1904 39.4299 38.938 38.7278 38.5146 38.2104 37.9466 37.5122 36.7684 35.8258 34.5001 33.0772 31.7 30.2227 28.7277 27.151 25.6045 24.2325 23.0856 21.783 20.3714 19.1384 18.3355 17.7914 17.5874 17.7192 17.6411 16.8501 15.7851 14.8401 13.8328 12.9725 12.1997 11.558 11.0271 10.7255 10.7966 10.7666 0 -0.9221 0.743758 -0.120973 0.396972 -1.26115 1.02073 -0.239546 0.0948581 0.281542 -0.377693 -0.390868 -1.22824 0.553898 -1.465 0.0475312 -1.23796 -1.05333 0.255632 -0.788174 -1.61396 -1.01919 -0.158857 -0.764683 -0.307174 -1.14171 -0.716143 1.29065 0.40063 -0.853746 -2.37998 -1.00984 -1.821 -2.25103 -1.27912 -0.732869 0.284989 -0.354558 -0.664555 -1.72426 0.673485 0.0833444 1.61199 -1.83604 0.158485 0.518925 0.161063 0.518665 0.586287 0.460423 0.584455 0.652987 0.46795 0.414628 0.826906 0.625337 0 0 0.397761 0.227425 0.569758 23.4063835334971 0.0247438800883038 0.0387526364394459 0.0378587117212713 0.421498930035802 2.55674275261014
56.4413 0.55145 0.0408773 0.0790437 0 0 0 0 0.0689698 0.0357331 56.4413 56.2496 55.9264 55.3817 54.4741 52.9671 51.3783 50.4638 48.816 47.839 46.6424 44.6652 42.8836 41.7485 41.1029 40.3384 39.8409 39.6497 39.4582 39.161 38.907 38.4937 37.7832 36.8669 35.5396 34.1288 32.7402 31.2382 29.6882 28.0621 26.4547 25.014 23.7762 22.4072 20.9414 19.668 18.8629 18.3232 18.1372 18.2894 18.2571 17.4979 16.4575 15.5273 14.5562 13.7125 12.9662 12.3412 11.8582 11.7279 11.8856 11.9508 0 -0.37799 0.540989 -0.316976 0.348138 -0.264379 0.990509 -0.442829 -0.159885 0.437787 -0.282662 -0.641478 -0.71059 0.40529 -0.834287 -0.0198568 -2.20658 -0.855144 0.278751 -1.20721 -1.95381 -1.32419 -0.18443 -0.751372 -0.401859 -0.732496 -1.65179 1.26149 0.470165 -1.42483 -1.85494 -0.992435 -1.96985 -2.74713 -0.955451 -1.11681 0.418619 -0.973579 -0.520162 -1.56217 0.80169 1.04152 0.256089 -1.44316 0.158087 0.515776 0.157882 0.519458 0.586868 0.460488 0.575596 0.652448 0.469337 0.424413 0.830052 0.64225 0 0 0.382322 0.218449 0.52743 23.1969598858158 0.031499513399849 0.0428861204834781 0.0418647713854449 0.410992657607386 2.77116355182173
54.1964 0.582705 0.0408597 0.0797366 0 0 0 0 0.0889531 0.0437113 54.1964 54.0063 53.683 53.1473 52.2514 50.7732 49.1901 48.2856 46.6482 45.6705 44.4675 42.4615 40.6869 39.5238 38.8132 37.9635 37.3958 37.1323 36.8888 36.5627 36.2969 35.9006 35.2192 34.3617 33.0929 31.7409 30.3982 28.9498 27.4505 25.8613 24.2934 22.9034 21.729 20.4051 18.9845 17.7139 16.8896 16.3181 16.085 16.1901 16.1061 15.3117 14.2372 13.299 12.3183 11.4683 10.7122 10.0647 9.52612 9.32482 9.40388 9.42092 0 -0.599803 0.440713 -0.276581 0.567522 -0.503217 0.928683 -0.853862 -0.0328373 0.551694 -0.196642 -0.666934 -1.43932 0.570295 -1.26389 0.047372 -2.55133 -0.764759 0.136919 -0.787634 -2.18793 -1.25825 -0.108665 -0.697553 -0.914898 -0.824507 -1.03053 1.16906 0.583123 -1.60459 -2.11955 -1.11251 -2.08074 -2.98336 -0.974315 -1.15707 0.154203 -0.763315 -0.391248 -2.01851 0.470872 1.17403 0.502915 -0.181342 0.159684 0.52158 0.171181 0.519103 0.583922 0.462661 0.585406 0.649236 0.469494 0.439635 0.823324 0.627721 0 0 0.422091 0.243284 0.648088 21.9742918102335 0.0325664315073363 0.0459462986939486 0.0448152485418764 0.405456668897445 2.81202646670285
56.577 0.581087 0.0408409 0.0764135 0 0 0 0 0.0733212 0.0375472 56.577 56.3792 56.0463 55.4802 54.5326 52.9813 51.3451 50.3718 48.6476 47.6068 46.3965 44.4285 42.6375 41.5248 40.9263 40.1793 39.6565 39.4375 39.2075 38.8867 38.6318 38.2003 37.4839 36.5583 35.199 33.7541 32.3335 30.8284 29.2876 27.6609 26.0525 24.6607 23.5016 22.1798 20.7409 19.4692 18.6453 18.0763 17.886 18.0523 18.0268 17.263 16.1958 15.2592 14.2622 13.4014 12.6413 11.99 11.5 11.2903 11.3146 11.3216 0 -0.795831 0.850423 -0.0593485 0.0892793 -0.40591 1.0288 -0.930256 -0.130807 0.682781 -0.754694 -0.148227 -1.88938 0.394562 -0.791025 0.0116243 -2.21903 -0.720786 0.292723 -1.22358 -1.41908 -1.5445 0.0123418 -0.445142 -0.855981 -1.33619 -1.02797 1.2939 0.443515 -1.12628 -1.46001 -1.28146 -2.13344 -2.36852 -1.18143 -1.26177 0.33473 -0.559253 -0.407437 -2.0403 0.792075 0.388885 0.0198419 1.09461 0.158555 0.514184 0.162199 0.521539 0.589966 0.46181 0.579193 0.650719 0.46746 0.442502 0.829532 0.61381 0 0 0.397207 0.229353 0.563622 22.6489996808492 0.026790452323873 0.0453329502838287 0.0442283201495146 0.400321679849571 2.78879506430693
55.7793 0.59854 0.0408831 0.0786012 0 0 0 0 0.0788861 0.0312729 55.7793 55.5854 55.258 54.7067 53.7995 52.3024 50.7213 49.7978 48.1224 47.1168 45.905 43.8918 42.0842 40.9277 40.2499 39.4152 38.8745 38.6048 38.3647 38.0576 37.8168 37.4087 36.7402 35.8598 34.5607 33.1604 31.7845 30.298 28.7816 27.1942 25.6167 24.2311 23.0566 21.7015 20.2208 18.9171 18.0748 17.5089 17.3074 17.4716 17.4513 16.7225 15.6951 14.7764 13.809 12.9488 12.1769 11.5044 10.9403 10.6403 11.0699 11.7104 0 -0.687091 0.556484 -0.283956 0.551212 -0.546894 0.857751 -1.24948 0.402302 0.315296 -0.284282 -0.234659 -1.88447 0.46942 -0.725188 -0.266673 -1.79195 -0.733199 0.23103 -0.751206 -2.48815 -0.978542 -0.345352 -0.565775 -0.736759 -1.58817 -1.10774 1.21561 0.607815 -1.27 -1.82787 -1.41988 -1.63401 -2.38006 -1.32295 -1.17982 0.192747 -0.783741 -0.902669 -1.37827 0.558676 0.42758 2.28255 0.417315 0.164088 0.514339 0.153733 0.523714 0.583937 0.467353 0.582492 0.643695 0.469829 0.443193 0.822884 0.644017 0 0 0.405954 0.229948 0.577262 22.3342862929692 0.0351256568410436 0.0471728192935161 0.0460105364653211 0.400404563932663 2.89917120839938
56.3944 0.61004 0.0409173 0.0800363 0 0 0 0 0.074406 0.0325108 56.3944 56.2022 55.879 55.3371 54.4413 52.9825 51.421 50.52 48.8749 47.8751 46.6561 44.651 42.8188 41.5782 40.8137 39.9121 39.3049 38.9936 38.7327 38.3943 38.1231 37.659 36.9188 35.9681 34.6097 33.1637 31.7642 30.263 28.7408 27.1305 25.521 24.096 22.8919 21.5357 20.0726 18.8023 17.9952 17.4848 17.3172 17.4816 17.452 16.7013 15.6663 14.7277 13.7525 12.9108 12.195 11.6094 11.1519 10.9492 11.2641 11.5983 0 -0.858653 0.494134 -0.379024 0.32637 -0.235926 0.878569 -0.760588 0.174995 0.260175 -0.171718 -0.73352 -1.15501 0.381099 -1.06098 -0.0463144 -1.8638 -0.850807 0.247521 -1.41492 -1.69153 -1.31716 -0.484461 -0.41788 -0.691116 -1.0758 -0.748746 1.07931 0.579757 -1.61309 -1.57603 -1.65791 -1.67606 -2.86184 -1.25204 -1.10708 0.315759 -0.727178 -0.531908 -1.05224 0.456326 0.0650306 1.80512 -0.689342 0.161178 0.53685 0.160154 0.517298 0.583232 0.460171 0.58013 0.649218 0.476621 0.432213 0.815794 0.635296 0 0 0.398906 0.22035 0.572846 22.5048959704239 0.0290961701505859 0.0489883996496454 0.0477511187480241 0.399062601436027 3.0632741260697
56.5962 0.686008 0.0409252 0.0788483 0 0 0 0 0.0741926 0.0327519 56.5962 56.4022 56.072 55.5259 54.6086 53.1129 51.5245 50.6151 48.9352 47.9083 46.686 44.6814 42.8483 41.6235 40.8741 40.0031 39.4011 39.083 38.7922 38.4452 38.1453 37.6855 36.9547 36.0118 34.6809 33.2621 31.8614 30.3788 28.8602 27.2714 25.6753 24.2718 23.0796 21.7292 20.2903 19.0192 18.2038 17.6495 17.4445 17.5714 17.5145 16.7297 15.6673 14.7264 13.7464 12.9045 12.1688 11.5627 11.0591 10.9724 11.3414 11.7543 0 -1.09298 0.63257 -0.592716 0.487805 -0.983386 0.928905 -0.302283 -0.244037 0.345646 -0.350174 -0.242911 -1.62075 0.357075 -0.805349 -0.236075 -1.25979 -0.98513 0.16821 -1.05522 -2.17484 -1.37189 -0.269653 -0.487439 -0.79464 -1.29016 -0.750651 0.947341 0.608617 -2.36884 -1.4542 -1.63789 -1.97849 -2.53277 -1.4648 -0.965104 0.256473 -1.02382 -1.04651 -1.29387 0.330319 1.28227 1.11359 -0.791248 0.159607 0.521234 0.156747 0.520127 0.583245 0.461606 0.582448 0.650113 0.469051 0.431806 0.822848 0.630894 0 0 0.399928 0.226704 0.564326 21.6442754098024 0.0402608402590136 0.0552795795783396 0.0538188024644852 0.382433368491213 3.25227060774701
56.3361 0.674853 0.0409673 0.0800413 0 0 0 0 0.0845969 0.0370887 56.3361 56.1438 55.8176 55.2793 54.3797 52.8874 51.3471 50.4426 48.8025 47.7933 46.5641 44.5613 42.707 41.4322 40.6467 39.7332 39.0843 38.7266 38.3859 37.991 37.6425 37.1269 36.3574 35.3706 34.0031 32.5593 31.1381 29.6414 28.1335 26.5437 24.953 23.538 22.3445 21.0043 19.5804 18.3212 17.4915 16.9043 16.6444 16.6949 16.5493 15.6853 14.5671 13.5904 12.5815 11.7296 10.99 10.3799 9.85234 9.69241 9.79672 9.99315 0 -1.56595 0.483263 0.152154 0.131452 -1.44442 1.07545 -0.945471 -0.211759 0.392224 -0.54694 -0.234363 -1.72366 0.254482 -0.554574 -0.30988 -1.31159 -1.43348 0.311282 -1.26789 -2.39079 -1.49572 -0.352814 -0.532043 -0.611767 -1.40512 -0.806858 0.935643 0.430333 -1.82594 -1.86356 -1.61946 -2.47298 -2.11715 -1.32578 -0.777469 0.0663007 -1.08574 -0.795171 -1.44744 0.159714 1.11753 0.0472975 1.13245 0.162213 0.533502 0.168427 0.520238 0.584561 0.458121 0.582226 0.651239 0.469948 0.416128 0.825048 0.643836 0 0 0.40909 0.233192 0.610261 21.7179909258732 0.03276806119001 0.0550096958179699 0.0535480664476524 0.385507532929564 3.28370753905453
57.4787 0.611053 0.0409827 0.0791863 0 0 0 0 0.0749717 0.0331441 57.4787 57.2838 56.9591 56.4176 55.5097 54.0127 52.4389 51.5211 49.8567 48.8436 47.5968 45.5912 43.7063 42.4612 41.6896 40.7722 40.1136 39.7548 39.4053 38.9931 38.6267 38.1195 37.3399 36.3522 34.9706 33.5025 32.0632 30.5144 28.9429 27.2961 25.6727 24.2125 23.0011 21.6211 20.1492 18.8793 18.0386 17.4735 17.2538 17.3532 17.2593 16.4354 15.3387 14.3725 13.3718 12.527 11.7979 11.2277 10.7716 10.7157 10.9953 11.3597 0 -1.13909 0.391173 0.326163 -0.01929 -0.703749 1.02183 -1.44476 -0.0838897 0.52809 -0.830006 -0.173665 -1.74677 0.322161 -0.604963 -0.331375 -1.65835 -0.975788 0.217301 -1.31571 -2.25013 -1.23255 -0.193181 -0.876176 -0.465377 -1.42802 -1.01118 1.13822 0.345485 -1.18944 -2.34423 -1.51517 -2.17842 -2.55092 -1.30798 -0.928348 0.401325 -0.715139 -0.914255 -1.05792 0.467149 1.22049 0.675788 0.928052 0.15954 0.521246 0.159815 0.521203 0.585758 0.458042 0.577067 0.648177 0.471913 0.415921 0.82495 0.651023 0 0 0.397068 0.22799 0.572675 22.8942576642 0.0346961087467612 0.0485218119682875 0.0473050213999943 0.398308550196855 3.06120696906239
58.8124 0.642737 0.040987 0.0774773 0 0 0 0 0.0678405 0.0348418 58.8124 58.6153 58.2853 57.7287 56.8154 55.2663 53.6605 52.7192 51.002 49.955 48.6554 46.5928 44.6489 43.378 42.6118 41.7129 41.0833 40.7838 40.45 40.0512 39.6907 39.1845 38.4132 37.4359 36.0588 34.6019 33.1427 31.5582 29.9581 28.2791 26.6037 25.1022 23.8352 22.4199 20.9045 19.5904 18.7475 18.1987 18.0162 18.1778 18.1624 17.4143 16.3961 15.4988 14.5448 13.7433 13.0473 12.5149 12.1067 11.9483 12.086 12.1208 0 -1.11303 0.308862 0.369606 0.0798255 -0.310811 0.963156 -1.36243 -0.112597 0.540777 -1.21808 -0.0405952 -1.59915 0.43218 -0.872144 -0.326521 -1.91316 -1.12824 0.281711 -1.42705 -2.09662 -1.27276 -0.262765 -0.956105 -0.545169 -1.05378 -0.895755 1.07136 0.567076 -1.89336 -1.73102 -1.12838 -2.73059 -2.22846 -1.09083 -0.809055 0.298198 -0.605156 -0.782013 -0.714812 0.330566 0.0213225 0.857321 -0.00718454 0.158602 0.514864 0.158917 0.521552 0.585936 0.459404 0.575401 0.649104 0.474403 0.427837 0.81807 0.653105 0 0 0.384107 0.22151 0.54452 22.8904583969451 0.0355831231896258 0.0510496527777103 0.049745224989701 0.389211431550916 3.16229620354581
56.8612 0.663762 0.0409685 0.0785755 0 0 0 0 0.0770245 0.0415648 56.8612 56.6678 56.3411 55.7874 54.8886 53.3821 51.7836 50.8687 49.1793 48.171 46.9308 44.9212 43.0427 41.7946 41.0285 40.1277 39.4523 39.0971 38.7272 38.3262 37.9884 37.4981 36.7724 35.8441 34.5034 33.1003 31.7285 30.2596 28.7527 27.1805 25.6225 24.2367 23.0542 21.7158 20.2571 18.9957 18.1695 17.6221 17.407 17.527 17.4588 16.6525 15.5647 14.6242 13.6374 12.8152 12.0874 11.5167 11.0365 10.8143 10.8317 10.6716 0 -0.872206 0.534937 0.0101663 -0.00284977 -0.838383 1.03204 -0.695351 -0.544037 0.641296 -0.929798 -0.153843 -1.20613 0.161511 -0.398 -0.213904 -2.03543 -0.947951 0.35422 -1.3912 -1.95561 -1.37451 -0.20188 -1.1293 -0.300968 -1.56525 -1.72215 1.19811 0.358329 -1.84533 -2.43938 -1.04578 -2.52121 -1.99375 -1.30823 -0.806377 0.0746265 -0.318256 -1.00157 -1.01288 -0.0120109 0.369517 0.413435 -1.10584 0.160029 0.517655 0.16411 0.52209 0.584489 0.460263 0.590676 0.647188 0.468779 0.430305 0.819264 0.649408 0 0 0.415089 0.229896 0.579847 21.9830510278158 0.0393774526175913 0.0531406109837914 0.051761271617944 0.386608988692039 3.17762565999787
56.7388 0.621831 0.0409638 0.0777549 0 0 0 0 0.0751258 0.0339667 56.7388 56.5444 56.2124 55.6561 54.7429 53.2303 51.6168 50.7017 48.9785 47.9726 46.7654 44.8077 42.9896 41.8153 41.1272 40.3033 39.6885 39.3887 39.0881 38.7158 38.4092 37.9336 37.2105 36.2759 34.948 33.5302 32.1475 30.6364 29.0966 27.4769 25.8729 24.4481 23.2373 21.8711 20.3607 19.0663 18.226 17.6709 17.4487 17.5529 17.4668 16.6319 15.4959 14.5355 13.5483 12.7222 12.0154 11.4712 11.0475 10.9118 11.1271 11.346 0 -0.326625 0.458928 0.162417 -0.00885992 -1.57028 1.16264 -0.984839 -0.355248 0.582751 -0.457949 -0.458774 -0.930888 0.260893 -0.42716 -0.207398 -1.77962 -0.990842 0.2874 -1.20452 -1.72599 -1.05783 -0.423703 -0.929434 -0.300626 -1.07328 -1.59775 1.21112 0.409913 -1.77047 -2.28657 -1.28448 -2.50516 -2.42935 -1.14236 -0.4585 0.212752 -0.347593 -0.868622 -0.922608 0.340388 0.593975 1.18141 0.727671 0.1608 0.523215 0.160279 0.51923 0.587043 0.457237 0.579227 0.652856 0.473347 0.420463 0.819429 0.659892 0 0 0.402631 0.230771 0.587979 22.3431641219867 0.0318568654255699 0.0493193666927686 0.0480731447352775 0.3937898602365 2.99977277779073
55.6238 0.679057 0.0409205 0.0792426 0 0 0 0 0.0818335 0.0377592 55.6238 55.4307 55.1026 54.5589 53.6539 52.1568 50.5712 49.662 47.9694 47.0025 45.8625 43.9381 42.217 41.103 40.4192 39.5711 38.9455 38.578 38.2032 37.7719 37.3908 36.8872 36.1252 35.1707 33.8388 32.4017 31.0102 29.5023 27.9782 26.3979 24.824 23.4549 22.2831 20.9762 19.5311 18.2863 17.4474 16.8946 16.6597 16.7525 16.6592 15.8521 14.744 13.8014 12.8263 12.008 11.3041 10.7427 10.2896 10.0694 10.1014 10.0961 0 -0.190715 0.464546 -0.455156 0.559952 -1.78681 0.850682 -0.465633 0.00947589 0.290496 -0.460749 -0.258051 -1.15215 0.343817 -0.700268 -0.507128 -1.24415 -0.946366 0.296787 -1.32765 -2.00116 -1.24368 -0.46494 -0.300554 -0.744159 -1.41074 -1.86973 1.16561 0.212953 -0.956496 -2.4779 -1.42714 -2.2527 -2.44258 -1.38388 -0.93812 0.224025 -0.383321 -1.04122 -1.29425 0.0968213 -0.0391867 0.8142 0.845715 0.162753 0.520982 0.16604 0.52392 0.586418 0.45916 0.578777 0.648207 0.474333 0.422047 0.815788 0.63305 0 0 0.403189 0.237277 0.616234 21.3833509435318 0.0397751938640356 0.0547323076577915 0.0532898756876868 0.384428085523316 3.1939771445893
58.0014 0.641283 0.040929 0.077086 0 0 0 0 0.0715023 0.0341645 58.0014 57.8032 57.466 56.9075 55.975 54.4204 52.8008 51.8421 50.1202 49.0654 47.8325 45.8127 43.993 42.8264 42.1509 41.3287 40.7305 40.3991 40.0473 39.5998 39.1857 38.6464 37.835 36.8307 35.4411 33.9886 32.5812 31.055 29.515 27.8855 26.2515 24.8145 23.595 22.2197 20.7105 19.4332 18.5935 18.0448 17.8565 18.0277 18.0076 17.2606 16.2021 15.2779 14.2873 13.4483 12.7095 12.1099 11.6128 11.3775 11.3805 11.4135 0 -0.981152 0.716159 -0.337116 0.551451 -2.21664 0.988786 -0.927961 -0.154506 0.518171 -0.766643 -0.45238 -1.14313 0.478142 -0.777923 -0.320195 -1.34378 -0.84979 0.23789 -1.43694 -2.13249 -1.17752 -0.242282 -0.59677 -0.574051 -1.95652 -1.31095 1.28947 0.223577 -0.983666 -2.81712 -1.33884 -1.79679 -2.61959 -1.28204 -0.842553 0.0141186 -0.158085 -0.700673 -1.6454 0.249131 0.114501 0.54357 1.29236 0.157451 0.514078 0.162237 0.524037 0.586729 0.462368 0.581498 0.645086 0.467262 0.417804 0.822739 0.637616 0 0 0.379613 0.22544 0.549427 22.5679839042962 0.0355069920959132 0.0507989470471446 0.0495052600346528 0.389093778844928 3.09539133913001
57.6889 0.583815 0.0409017 0.0781971 0 0 0 0 0.0757045 0.0348644 57.6889 57.4956 57.1668 56.6186 55.6979 54.1737 52.6115 51.6872 50.0029 48.9688 47.7247 45.7213 43.8746 42.625 41.8479 40.9258 40.2429 39.867 39.5176 39.1174 38.7572 38.2691 37.5001 36.5279 35.1596 33.7006 32.2991 30.788 29.2615 27.6455 26.026 24.5929 23.3739 21.9881 20.474 19.1675 18.3317 17.786 17.6032 17.7604 17.7266 16.9585 15.9139 14.995 14.02 13.1849 12.4339 11.8091 11.2528 10.9683 10.9339 10.9976 0 -0.750505 0.525658 -0.294144 0.453138 -1.92601 1.00837 -0.714322 -0.114127 0.624521 -0.919865 -0.503376 -1.27204 0.452404 -0.994328 -0.0127134 -1.69692 -0.824808 0.277671 -1.58683 -1.7803 -1.14954 -0.402661 -0.68628 -0.301051 -1.7561 -1.48689 1.29363 0.315776 -0.896478 -2.41127 -1.4835 -1.51737 -2.61589 -1.41267 -0.537757 0.0767385 -0.515125 -0.827827 -1.35915 0.203423 0.473556 0.788412 1.51444 0.156757 0.515565 0.163728 0.52144 0.58472 0.462895 0.582314 0.646604 0.468477 0.412113 0.819276 0.650734 0 0 0.376512 0.224353 0.550695 23.2228546732149 0.027207403851547 0.0460082597261236 0.0448776564258622 0.402553258481527 2.94062682833424
56.3253 0.579133 0.0409131 0.0795207 0 0 0 0 0.0772586 0.0425888 56.3253 56.1338 55.8086 55.2731 54.3612 52.8361 51.3118 50.382 48.6891 47.6669 46.4418 44.4875 42.6772 41.4792 40.7314 39.854 39.2156 38.8478 38.4696 38.0297 37.6748 37.1926 36.4582 35.5245 34.2372 32.8534 31.5078 30.0308 28.4934 26.8647 25.2558 23.8289 22.621 21.2474 19.7292 18.4409 17.6112 17.0615 16.8845 17.0656 17.0488 16.3322 15.3121 14.4255 13.496 12.6928 11.9732 11.3799 10.8656 10.574 10.4985 10.2483 0 -0.979403 0.556993 0.0274486 0.418206 -1.45613 0.844755 -0.43472 -0.0415183 0.529182 -1.15842 -0.165003 -0.656319 0.309143 -0.713424 -0.268438 -1.16643 -0.978536 0.224997 -1.25102 -1.93627 -1.25142 -0.196704 -0.824574 -0.57175 -1.60725 -1.45462 1.30011 0.452234 -1.0091 -2.51676 -1.17522 -1.71379 -2.53244 -1.41203 -0.629828 0.270576 -0.943371 -0.552983 -1.30686 0.259932 -0.0696811 0.650759 -0.507415 0.158692 0.514486 0.165898 0.52402 0.584137 0.463305 0.582691 0.642943 0.47231 0.426253 0.812714 0.648846 0 0 0.382938 0.229472 0.580922 22.8576159957708 0.0326009387730832 0.0456048400860075 0.0444889682724344 0.405814367535916 2.89861219849119
57.7752 0.471947 0.0408585 0.0775543 0 0 0 0 0.072115 0.0374472 57.7752 57.5809 57.2517 56.6945 55.7662 54.2137 52.6042 51.6731 49.9278 48.8608 47.5759 45.5164 43.5941 42.3547 41.5926 40.7278 40.1376 39.8708 39.5977 39.2797 39.0078 38.589 37.8988 36.9872 35.687 34.2865 32.8832 31.3657 29.7939 28.1341 26.4867 25.0117 23.7755 22.3627 20.8229 19.485 18.5991 18.0103 17.7746 17.8892 17.8101 17.0199 15.9325 14.9882 13.9958 13.156 12.4206 11.8445 11.3882 11.1852 11.1665 11.1255 0 -1.0149 0.519732 0.0442509 0.247246 0.050315 0.843147 -0.373901 -0.0980274 0.557083 -0.382055 -0.224602 -1.71648 0.51818 -0.562633 -0.267567 -1.2651 -0.90466 0.143782 -0.651933 -1.66628 -1.12099 -0.242309 -0.771005 -0.316922 -1.22975 -1.20777 1.35734 0.564474 -0.81773 -2.64322 -1.34599 -1.44609 -2.83672 -1.16797 -0.362223 0.285641 0.0221716 -0.645801 -0.828574 0.780632 0.168429 0.0154183 1.53039 0.158196 0.518962 0.16386 0.515851 0.585271 0.466442 0.578395 0.647789 0.471209 0.424411 0.8275 0.662237 0 0 0.38797 0.22482 0.55919 24.7264703941046 0.0245241893387847 0.034760009581344 0.0339926928844465 0.427977235805408 2.40871726975419
